time,vbus,vbat,ibus,iload,ibat
7.766667,4.837438,3.954153,0.205366,0.175463,0.008664
7.783333,4.835495,3.954319,0.209796,0.177737,0.010093
7.8,4.831963,3.95457,0.20775,0.173659,0.013271
7.816667,4.830707,3.954848,0.210429,0.175058,0.015381
7.833333,4.831132,3.955101,0.212333,0.173957,0.015368
7.85,4.831586,3.955393,0.208976,0.175627,0.017933
7.866667,4.831753,3.955483,0.21546,0.176567,0.021707
7.883333,4.832113,3.955517,0.217661,0.17495,0.022763
7.9,4.832895,3.956069,0.21692,0.174565,0.023361
7.916667,4.833232,3.956197,0.217381,0.173732,0.026662
7.933333,4.833759,3.962914,0.223525,0.136062,0.078132
7.95,4.834124,3.963195,0.222779,0.133887,0.07933
7.966667,4.834723,3.963491,0.224378,0.132132,0.080655
7.983333,4.835337,3.963944,0.223957,0.135921,0.083729
8,4.835731,3.964025,0.227027,0.135036,0.085172
8.016667,4.836111,3.964415,0.228679,0.134007,0.087828
8.033333,4.836548,3.964548,0.234294,0.136837,0.090419
8.05,4.832806,3.96487,0.232376,0.132062,0.092619
8.066667,4.826222,3.965283,0.232758,0.134281,0.093583
8.083333,4.830669,3.965289,0.235341,0.134978,0.096954
8.1,4.836707,3.96574,0.236286,0.1355,0.099038
8.116667,4.831774,3.966121,0.240799,0.135222,0.099791
8.133333,4.831758,3.966395,0.238711,0.13513,0.102859
8.15,4.828535,3.966496,0.240052,0.13275,0.104893
8.166667,4.828928,3.966925,0.242376,0.136092,0.105112
8.183333,4.829731,3.96724,0.244709,0.13509,0.106891
8.2,4.831892,3.967402,0.247013,0.137062,0.108803
8.216667,4.830346,3.967808,0.249127,0.135133,0.109491
8.233333,4.830764,3.968052,0.248894,0.135642,0.113069
8.25,4.831519,3.968332,0.251631,0.133576,0.113444
8.266667,4.83225,3.968596,0.256387,0.13426,0.117081
8.283333,4.832523,3.968751,0.255216,0.135584,0.121856
8.3,4.832165,3.969031,0.258159,0.134886,0.122163
8.316667,4.833403,3.969425,0.255894,0.134141,0.122546
8.333333,4.829141,3.969683,0.25983,0.134005,0.124781
8.35,4.833434,3.969864,0.262004,0.134411,0.127396
8.366667,4.834592,3.970251,0.262169,0.135601,0.129921
8.383333,4.833534,3.970487,0.264562,0.134473,0.130982
8.4,4.83412,3.970725,0.266217,0.131353,0.133069
8.416667,4.832149,3.971074,0.267221,0.132491,0.133855
8.433333,4.832875,3.971338,0.26858,0.135157,0.137711
8.45,4.833084,3.971675,0.268058,0.13352,0.136875
8.466667,4.835482,3.971952,0.271898,0.134127,0.141342
8.483333,4.830686,3.972296,0.273477,0.13381,0.141001
8.5,4.83324,3.972569,0.276377,0.134477,0.144684
8.516667,4.831964,3.972814,0.278345,0.137726,0.148445
8.533333,4.831559,3.973056,0.280308,0.133241,0.149956
8.55,4.833568,3.973463,0.281211,0.135515,0.149652
8.566667,4.82958,3.973723,0.282086,0.134642,0.15164
8.583333,4.833629,3.973931,0.28292,0.133621,0.156022
8.6,4.831939,3.974127,0.284639,0.135203,0.154081
8.616667,4.833761,3.974386,0.288066,0.133941,0.157263
8.633333,4.83551,3.974813,0.291334,0.133354,0.161853
8.65,4.834491,3.975099,0.290482,0.133595,0.164874
8.666667,4.833187,3.975477,0.290884,0.133976,0.165475
8.683333,4.833876,3.97573,0.294022,0.135447,0.168124
8.7,4.835436,3.975816,0.297545,0.132966,0.169526
8.716667,4.834755,3.976507,0.296252,0.134305,0.171281
8.733333,4.831232,3.976521,0.299839,0.13534,0.17544
8.75,4.828707,3.976987,0.300578,0.134571,0.177724
8.766667,4.831224,3.977258,0.301391,0.134331,0.178102
8.783333,4.836653,3.977446,0.302893,0.13658,0.179115
8.8,4.8358,3.977822,0.308265,0.134325,0.181945
8.816667,4.832802,3.978069,0.303758,0.134614,0.183818
8.833333,4.829386,3.978447,0.308326,0.132893,0.187128
8.85,4.8321,3.97872,0.309657,0.133289,0.187706
8.866667,4.833496,3.979022,0.314667,0.13604,0.191464
8.883333,4.828604,3.97933,0.31493,0.134662,0.193412
8.9,4.82899,3.979619,0.313799,0.132019,0.193342
8.916667,4.828644,3.979915,0.315621,0.133415,0.195133
8.933333,4.829947,3.980314,0.317649,0.13304,0.1999
8.95,4.8317,3.980578,0.320884,0.135264,0.202924
8.966667,4.831115,3.980782,0.321918,0.134917,0.201681
8.983333,4.830669,3.9811,0.327291,0.137032,0.204467
9,4.82989,3.981412,0.324163,0.130649,0.20498
9.016667,4.830705,3.870922,0.317579,0.809655,-0.652775
9.033333,4.834377,3.868432,0.320821,0.819829,-0.667887
9.05,4.832762,3.868271,0.324572,0.823253,-0.663268
9.066667,4.835932,3.868697,0.326968,0.819692,-0.657524
9.083333,4.830649,3.868071,0.32931,0.819632,-0.658642
9.1,4.830649,3.868367,0.32981,0.817954,-0.654078
9.116667,4.834278,3.867914,0.334729,0.821668,-0.655058
9.133333,4.837533,3.867894,0.333005,0.822044,-0.653651
9.15,4.834491,3.868036,0.335771,0.818771,-0.650516
9.166667,4.832165,3.868129,0.337935,0.816588,-0.650783
9.183333,4.831134,3.868206,0.335325,0.818416,-0.646511
9.2,4.834091,3.867988,0.338109,0.821838,-0.645145
9.216667,4.83498,3.868456,0.342308,0.822583,-0.640265
9.233333,4.835381,3.868387,0.340439,0.818263,-0.638664
9.25,4.829158,3.86847,0.345647,0.819138,-0.637299
9.266667,4.828897,3.868667,0.347805,0.820053,-0.633595
9.283333,4.834355,3.86837,0.347717,0.82097,-0.631044
9.3,4.834093,3.868962,0.350759,0.822317,-0.630099
9.316667,4.835065,3.868934,0.3509,0.81582,-0.628401
9.333333,4.830303,3.869217,0.355258,0.818402,-0.623744
9.35,4.830131,3.869372,0.356661,0.817885,-0.622354
9.366667,4.835003,3.869186,0.355784,0.820361,-0.622424
9.383333,4.832726,3.869249,0.359884,0.821756,-0.617712
9.4,4.83443,3.86953,0.361297,0.81897,-0.615374
9.416667,4.83401,3.869742,0.362882,0.820116,-0.614474
9.433333,4.832235,3.869995,0.363839,0.816779,-0.609328
9.45,4.834187,3.870182,0.36411,0.816115,-0.608984
9.466667,4.832863,3.870135,0.366975,0.822424,-0.608793
9.483333,4.834279,3.870338,0.370669,0.821189,-0.606366
9.5,4.82997,3.870757,0.371169,0.817447,-0.604762
9.516667,4.834388,3.870809,0.373056,0.820434,-0.599895
9.533333,4.831141,3.871011,0.374224,0.819236,-0.600822
9.55,4.837018,3.871141,0.375511,0.821771,-0.596326
9.566667,4.834545,3.870968,0.37582,0.820283,-0.59695
9.583333,4.83315,3.871494,0.379817,0.820857,-0.59475
9.6,4.834419,3.871567,0.377833,0.817701,-0.589709
9.616667,4.833631,3.87168,0.381578,0.81831,-0.589372
9.633333,4.836702,3.871997,0.384022,0.819825,-0.586369
9.65,4.836933,3.872127,0.38584,0.820512,-0.584686
9.666667,4.83313,3.872435,0.385867,0.817552,-0.582492
9.683333,4.833263,3.872704,0.388486,0.818136,-0.57787
9.7,4.834793,3.87257,0.391518,0.822427,-0.579039
9.716667,4.836754,3.873072,0.389436,0.820212,-0.57479
9.733333,4.833718,3.873474,0.393908,0.820275,-0.571235
9.75,4.832532,3.873519,0.395718,0.817253,-0.570027
9.766667,4.830743,3.873688,0.398597,0.81804,-0.568492
9.783333,4.830417,3.874039,0.40212,0.8231,-0.563512
9.8,4.83505,3.873722,0.400584,0.823244,-0.562482
9.816667,4.834607,3.874019,0.402022,0.821574,-0.561034
9.833333,4.833615,3.874313,0.404532,0.820268,-0.558983
9.85,4.828824,3.874901,0.408894,0.819535,-0.553494
9.866667,4.830287,3.875251,0.408674,0.815531,-0.550923
9.883333,4.83121,3.875106,0.41217,0.820409,-0.552255
9.9,4.832259,3.875164,0.413586,0.8203,-0.55211
9.916667,4.83009,3.875665,0.414945,0.82155,-0.547782
9.933333,4.831941,3.875655,0.414834,0.818601,-0.546206
9.95,4.832619,3.87597,0.41641,0.819759,-0.542243
9.966667,4.831282,3.876155,0.41865,0.823101,-0.543098
9.983333,4.833237,3.876227,0.418632,0.820649,-0.539102
10,4.833208,3.876585,0.423377,0.820445,-0.53672
10.016667,4.833432,3.87688,0.425755,0.819015,-0.534388
10.033333,4.830713,3.877125,0.424754,0.820253,-0.531865
10.05,4.832178,3.877408,0.426948,0.819763,-0.5296
10.066667,4.834605,3.877401,0.429303,0.82079,-0.52925
10.083333,4.832909,3.877769,0.432363,0.822741,-0.523181
10.1,4.833011,3.87807,0.431234,0.820606,-0.522955
10.116667,4.832847,3.878083,0.433686,0.821427,-0.523674
10.133333,4.832904,3.878382,0.436741,0.822071,-0.519808
10.15,4.835758,3.878514,0.436306,0.820984,-0.517941
10.166667,4.83299,3.878726,0.438402,0.821005,-0.516314
10.183333,4.828382,3.879474,0.442775,0.819235,-0.511661
10.2,4.831206,3.879399,0.442299,0.819211,-0.511833
10.216667,4.834156,3.879253,0.444374,0.820783,-0.509138
10.233333,4.832741,3.879783,0.447209,0.82118,-0.508291
10.25,4.831752,3.880147,0.444277,0.816688,-0.502922
10.266667,4.829233,3.880401,0.449499,0.819455,-0.502191
10.283333,4.833392,3.880377,0.452419,0.818557,-0.502516
10.3,4.830938,3.880849,0.45414,0.82183,-0.496093
10.316667,4.832539,3.881124,0.453943,0.81891,-0.494704
10.333333,4.833212,3.881236,0.457004,0.822242,-0.492498
10.35,4.830562,3.881534,0.456844,0.821749,-0.492335
10.366667,4.832671,3.881645,0.459684,0.821661,-0.490929
10.383333,4.832677,3.881924,0.462035,0.819758,-0.486141
10.4,4.830787,3.882369,0.463954,0.820671,-0.483042
10.416667,4.831343,3.882519,0.465584,0.82067,-0.483957
10.433333,4.831187,3.882595,0.466739,0.819593,-0.480554
10.45,4.831531,3.882929,0.466819,0.820939,-0.479854
10.466667,4.830534,3.883185,0.472245,0.819815,-0.476278
10.483333,4.833718,3.883195,0.470705,0.820989,-0.475116
10.5,4.830411,3.88367,0.473171,0.821432,-0.47337
10.516667,4.832225,3.883879,0.474484,0.818879,-0.467158
10.533333,4.829923,3.884154,0.47589,0.818565,-0.464802
10.55,4.830758,3.884359,0.478392,0.820588,-0.465431
10.566667,4.835004,3.88429,0.479855,0.821408,-0.463607
10.583333,4.834839,3.884605,0.481216,0.820093,-0.465029
10.6,4.830426,3.885194,0.484032,0.820035,-0.458399
10.616667,4.830398,3.885339,0.483766,0.817739,-0.459011
10.633333,4.828654,3.885614,0.486534,0.820314,-0.454728
10.65,4.83308,3.885614,0.485277,0.823012,-0.454383
10.666667,4.830763,3.886044,0.490728,0.821063,-0.452008
10.683333,4.829759,3.886274,0.492107,0.819071,-0.447928
10.7,4.830391,3.88636,0.492822,0.818973,-0.446784
10.716667,4.831881,3.886769,0.495634,0.820129,-0.445105
10.733333,4.834171,3.8868,0.498088,0.821292,-0.443657
10.75,4.832848,3.887122,0.49933,0.819394,-0.440855
10.766667,4.831157,3.887491,0.499203,0.81967,-0.438518
10.783333,4.830596,3.887562,0.500116,0.818131,-0.436221
10.8,4.829951,3.888076,0.504674,0.819878,-0.433478
10.816667,4.833577,3.887948,0.503634,0.822792,-0.434549
10.833333,4.833481,3.888331,0.505638,0.821705,-0.432611
10.85,4.832934,3.888642,0.5072,0.817961,-0.427446
10.866667,4.83026,3.88914,0.51037,0.817786,-0.423601
10.883333,4.828537,3.889231,0.509628,0.818303,-0.426195
10.9,4.834063,3.889194,0.513239,0.821553,-0.426614
10.916667,4.834682,3.889409,0.511978,0.823206,-0.423539
10.933333,4.831639,3.889945,0.516352,0.819471,-0.418927
10.95,4.826147,3.890508,0.519629,0.818598,-0.415602
10.966667,4.82682,3.890519,0.520304,0.818611,-0.411933
10.983333,4.833857,3.890271,0.519274,0.821098,-0.413565
11,4.832078,3.890515,0.520346,0.823946,-0.412069
11.016667,4.831448,3.891099,0.523105,0.819489,-0.40929
11.033333,4.826717,3.891595,0.52567,0.819312,-0.404814
11.05,4.828303,3.891566,0.525177,0.81669,-0.40336
11.066667,4.829697,3.891589,0.526834,0.820366,-0.402511
11.083333,4.828803,3.892228,0.531463,0.819542,-0.398678
11.1,4.830735,3.89217,0.531686,0.819131,-0.399949
11.116667,4.831525,3.892556,0.533817,0.820935,-0.398392
11.133333,4.830261,3.892622,0.534139,0.819085,-0.392574
11.15,4.830322,3.893065,0.535264,0.820729,-0.391255
11.166667,4.831193,3.89307,0.533614,0.820214,-0.393482
11.183333,4.834069,3.893321,0.536748,0.821396,-0.388273
11.2,4.832768,3.893483,0.540119,0.818555,-0.385635
11.216667,4.83168,3.894085,0.545245,0.818185,-0.383298
11.233333,4.83067,3.894062,0.54188,0.818809,-0.383211
11.25,4.833394,3.894139,0.543687,0.820571,-0.384216
11.266667,4.833309,3.89448,0.547507,0.820754,-0.380663
11.283333,4.832035,3.894838,0.548655,0.821263,-0.37859
11.3,4.831096,3.89511,0.54951,0.818241,-0.37372
11.316667,4.831649,3.895121,0.551117,0.820829,-0.374722
11.333333,4.833444,3.895384,0.5534,0.822641,-0.371432
11.35,4.832082,3.895608,0.553264,0.822754,-0.369348
11.366667,4.829357,3.895957,0.553452,0.81761,-0.370815
11.383333,4.828593,3.896192,0.556777,0.820437,-0.367856
11.4,4.828851,3.896457,0.560496,0.820048,-0.365636
11.416667,4.832168,3.896464,0.559214,0.820935,-0.362939
11.433333,4.831116,3.896637,0.559078,0.821686,-0.361888
11.45,4.829588,3.897214,0.564028,0.819813,-0.359572
11.466667,4.830684,3.896969,0.562054,0.819864,-0.359662
11.483333,4.83022,3.897543,0.564707,0.818706,-0.354816
11.5,4.833907,3.897437,0.560706,0.819193,-0.356746
11.516667,4.836097,3.897616,0.567339,0.81989,-0.354255
11.533333,4.833647,3.898061,0.567401,0.815918,-0.353329
11.55,4.830562,3.898401,0.570543,0.820523,-0.351364
11.566667,4.830432,3.898409,0.56884,0.818924,-0.346494
11.583333,4.83083,3.898879,0.573746,0.82056,-0.347909
11.6,4.831608,3.898745,0.57389,0.819518,-0.343789
11.616667,4.830166,3.899372,0.575722,0.818034,-0.343775
11.633333,4.830638,3.899249,0.574738,0.819517,-0.344442
11.65,4.830273,3.899699,0.57715,0.818478,-0.341205
11.666667,4.830722,3.899792,0.581436,0.820319,-0.336245
11.683333,4.831964,3.900052,0.582437,0.821164,-0.338143
11.7,4.833483,3.90006,0.58016,0.822228,-0.33646
11.716667,4.830487,3.900454,0.582656,0.817446,-0.331241
11.733333,4.833221,3.90069,0.586333,0.819483,-0.331236
11.75,4.833406,3.900683,0.587917,0.820225,-0.328702
11.766667,4.834182,3.900879,0.586511,0.821842,-0.329284
11.783333,4.831559,3.901219,0.588856,0.82003,-0.324884
11.8,4.83203,3.901376,0.589717,0.817847,-0.322106
11.816667,4.83081,3.901548,0.588322,0.818549,-0.323228
11.833333,4.83516,3.901722,0.591983,0.820029,-0.323044
11.85,4.832987,3.902079,0.59443,0.821748,-0.321382
11.866667,4.835039,3.902309,0.595556,0.818673,-0.316751
11.883333,4.825991,3.902978,0.599356,0.819562,-0.311924
11.9,4.82901,3.902889,0.595532,0.818342,-0.312102
11.916667,4.834736,3.902557,0.596243,0.82156,-0.315868
11.933333,4.830684,3.903161,0.599676,0.819996,-0.309604
11.95,4.833117,3.903432,0.601939,0.82171,-0.308192
11.966667,4.830957,3.903558,0.603332,0.819223,-0.307299
11.983333,4.828376,3.903988,0.606189,0.81865,-0.304441
12,4.831281,3.90384,0.606797,0.821679,-0.304495
12.016667,4.833951,3.903811,0.605415,0.820802,-0.305661
12.033333,4.83104,3.904335,0.606712,0.819893,-0.303591
12.05,4.829648,3.904738,0.607715,0.816231,-0.29766
12.066667,4.830502,3.90479,0.611686,0.819939,-0.298985
12.083333,4.830475,3.905009,0.61095,0.821226,-0.297413
12.1,4.832793,3.905161,0.612552,0.82004,-0.292339
12.116667,4.83276,3.905237,0.614237,0.82079,-0.294475
12.133333,4.830529,3.905535,0.616785,0.820427,-0.295655
12.15,4.829305,3.905836,0.616612,0.820263,-0.290777
12.166667,4.830598,3.905981,0.621339,0.818042,-0.289258
12.183333,4.831485,3.90623,0.621172,0.82153,-0.288458
12.2,4.833208,3.906218,0.620107,0.822433,-0.283664
12.216667,4.834787,3.906194,0.620177,0.82028,-0.28689
12.233333,4.829336,3.906536,0.622321,0.82029,-0.279517
12.25,4.831467,3.907091,0.623747,0.818856,-0.283369
12.266667,4.832989,3.907081,0.626085,0.820832,-0.279506
12.283333,4.835375,3.906999,0.62185,0.822284,-0.28014
12.3,4.834203,3.907138,0.625489,0.820747,-0.279139
12.316667,4.829922,3.90782,0.627576,0.819229,-0.273642
12.333333,4.831834,3.907843,0.629124,0.81838,-0.274538
12.35,4.835701,3.907559,0.627088,0.822103,-0.275371
12.366667,4.835343,3.907895,0.634102,0.822958,-0.27386
12.383333,4.828515,3.908551,0.633768,0.818541,-0.268515
12.4,4.827866,3.908838,0.633365,0.816315,-0.264749
12.416667,4.832912,3.908592,0.634755,0.818646,-0.267826
12.433333,4.8294,3.908871,0.633946,0.819921,-0.266693
12.45,4.83434,3.908851,0.635155,0.823603,-0.262482
12.466667,4.827764,3.909318,0.637013,0.821051,-0.263258
12.483333,4.829593,3.909638,0.642369,0.819211,-0.259071
12.5,4.830424,3.909599,0.640384,0.818295,-0.261703
12.516667,4.833028,3.90966,0.641299,0.819537,-0.259553
12.533333,4.83317,3.909792,0.643162,0.820716,-0.255377
12.55,4.833901,3.909949,0.641522,0.818581,-0.255781
12.566667,4.829926,3.910242,0.64202,0.819449,-0.255529
12.583333,4.833479,3.910469,0.644605,0.82219,-0.252383
12.6,4.830934,3.910625,0.643992,0.821729,-0.253572
12.616667,4.828245,3.910878,0.648368,0.821948,-0.250302
12.633333,4.830262,3.910955,0.649324,0.819421,-0.251854
12.65,4.832732,3.910879,0.649944,0.81874,-0.248633
12.666667,4.83408,3.910948,0.649614,0.818799,-0.2506
12.683333,4.829929,3.911385,0.653451,0.81923,-0.24117
12.7,4.834234,3.911476,0.652906,0.81876,-0.24543
12.716667,4.834323,3.911514,0.652994,0.818895,-0.245839
12.733333,4.833213,3.91188,0.651685,0.815312,-0.245062
12.75,4.832089,3.9121,0.65543,0.81906,-0.239579
12.766667,4.83063,3.911937,0.655214,0.821654,-0.238571
12.783333,4.833068,3.912169,0.657768,0.82072,-0.239575
12.8,4.83535,3.912298,0.655875,0.822227,-0.239138
12.816667,4.832689,3.912569,0.658006,0.819446,-0.236716
12.833333,4.830999,3.912804,0.659703,0.819209,-0.233803
12.85,4.833106,3.912812,0.661009,0.822549,-0.233065
12.866667,4.834896,3.912928,0.659127,0.821508,-0.233138
12.883333,4.834135,3.9129,0.662329,0.820873,-0.232977
12.9,4.834095,3.913309,0.661833,0.820008,-0.23196
12.916667,4.832125,3.913486,0.660728,0.817782,-0.229435
12.933333,4.834686,3.913481,0.66335,0.820654,-0.229113
12.95,4.835519,3.913484,0.66533,0.820267,-0.227287
12.966667,4.834299,3.913972,0.666437,0.817099,-0.224196
12.983333,4.833406,3.913906,0.665853,0.816604,-0.22716
13,4.83368,3.914205,0.666869,0.81844,-0.22587
13.016667,4.834906,3.914282,0.669827,0.817986,-0.223359
13.033333,4.835666,3.914283,0.667489,0.819368,-0.223605
13.05,4.833616,3.914462,0.670668,0.819778,-0.220355
13.066667,4.830709,3.914764,0.671262,0.818526,-0.220225
13.083333,4.833734,3.914802,0.670152,0.818582,-0.220636
13.1,4.83393,3.914612,0.673182,0.821211,-0.218024
13.116667,4.8342,3.914919,0.672767,0.818376,-0.219626
13.133333,4.836337,3.915009,0.673295,0.821749,-0.213664
13.15,4.828801,3.915736,0.676224,0.817624,-0.21449
13.166667,4.828165,3.915703,0.676918,0.820943,-0.21444
13.183333,4.834286,3.915295,0.676263,0.821628,-0.213639
13.2,4.83311,3.915518,0.675477,0.821182,-0.21164
13.216667,4.834216,3.915753,0.677995,0.819614,-0.212921
13.233333,4.8336,3.915721,0.677253,0.819554,-0.211929
13.25,4.827182,3.916341,0.678827,0.818343,-0.207212
13.266667,4.835835,3.915962,0.67713,0.819128,-0.209963
13.283333,4.833144,3.916134,0.679153,0.821295,-0.209703
13.3,4.83363,3.916396,0.682489,0.82108,-0.208056
13.316667,4.83422,3.916311,0.68103,0.81938,-0.209413
13.333333,4.830536,3.916685,0.682106,0.819324,-0.204299
13.35,4.830283,3.916876,0.684728,0.816282,-0.203235
13.366667,4.832153,3.916755,0.682805,0.820353,-0.202028
13.383333,4.834633,3.916621,0.686331,0.822749,-0.205068
13.4,4.832477,3.916921,0.686796,0.822624,-0.203229
13.416667,4.832703,3.917339,0.686963,0.81645,-0.19958
13.433333,4.8319,3.917205,0.686913,0.818993,-0.200123
13.45,4.829731,3.917364,0.688574,0.821248,-0.200924
13.466667,4.837104,3.917141,0.685725,0.819835,-0.201153
13.483333,4.832103,3.917382,0.688996,0.820772,-0.199703
13.5,4.834252,3.917527,0.688171,0.818405,-0.198022
13.516667,4.829843,3.917852,0.68977,0.821074,-0.195362
13.533333,4.834387,3.917817,0.690105,0.818158,-0.198679
13.55,4.835113,3.917647,0.689176,0.820519,-0.19541
13.566667,4.835797,3.917956,0.689791,0.81728,-0.198231
13.583333,4.833448,3.917995,0.688156,0.816834,-0.19547
13.6,4.833954,3.917971,0.692785,0.81984,-0.190169
13.616667,4.832886,3.918463,0.693727,0.821363,-0.189096
13.633333,4.835857,3.918298,0.693253,0.819727,-0.196169
13.65,4.834544,3.918218,0.692816,0.817611,-0.193027
13.666667,4.835702,3.918228,0.692136,0.820287,-0.192628
13.683333,4.833644,3.918431,0.692146,0.815933,-0.192962
13.7,4.835065,3.918658,0.69406,0.819655,-0.191835
13.716667,4.83611,3.918628,0.695796,0.822614,-0.191162
13.733333,4.836811,3.918773,0.697321,0.817571,-0.192509
13.75,4.83185,3.919067,0.696112,0.817764,-0.188316
13.766667,4.832167,3.918903,0.697322,0.820207,-0.18869
13.783333,4.833188,3.918925,0.697279,0.820356,-0.188892
13.8,4.833375,3.918893,0.69834,0.821286,-0.183905
13.816667,4.83739,3.918675,0.697129,0.819887,-0.189289
13.833333,4.835828,3.919077,0.695168,0.818299,-0.18587
13.85,4.831713,3.919452,0.699171,0.818621,-0.182731
13.866667,4.833968,3.919361,0.701776,0.821018,-0.185345
13.883333,4.834636,3.919199,0.696796,0.820976,-0.184868
13.9,4.835769,3.919215,0.699086,0.818973,-0.185944
13.916667,4.832721,3.91948,0.699667,0.818261,-0.183691
13.933333,4.833284,3.919809,0.701483,0.818881,-0.180609
13.95,4.837945,3.919214,0.700897,0.820834,-0.185034
13.966667,4.838223,3.919388,0.698959,0.821821,-0.184992
13.983333,4.833728,3.919781,0.700173,0.8202,-0.182446
14,4.834921,3.919656,0.700676,0.81813,-0.183287
14.016667,4.833607,3.919739,0.700624,0.819164,-0.183228
14.033333,4.835448,3.919671,0.700504,0.821378,-0.18032
14.05,4.839974,3.919426,0.70113,0.818875,-0.183905
14.066667,4.832665,3.920019,0.703358,0.818814,-0.178475
14.083333,4.834107,3.920081,0.701752,0.816872,-0.179113
14.1,4.833041,3.919925,0.704089,0.818227,-0.182937
14.116667,4.836066,3.919906,0.702047,0.820646,-0.180734
14.133333,4.837212,3.919702,0.702901,0.820721,-0.18277
14.15,4.834318,3.920092,0.704414,0.818365,-0.177719
14.166667,4.835471,3.920062,0.702752,0.819045,-0.17766
14.183333,4.833787,3.920156,0.703189,0.817856,-0.177933
14.2,4.835426,3.920141,0.704281,0.819731,-0.178709
14.216667,4.834043,3.92031,0.70624,0.818859,-0.174538
14.233333,4.834208,3.920364,0.703333,0.821366,-0.175555
