time,vbus,vbat,ibus,iloa,ibat
20.483333,4.834812,3.609614,0.585298,0.135603,0.580717
20.5,4.834997,3.609673,0.586738,0.131473,0.580048
20.516667,4.83242,3.609748,0.586941,0.132765,0.578685
20.533333,4.832417,3.609855,0.585292,0.134422,0.580325
20.55,4.833099,3.60982,0.585062,0.13352,0.580008
20.566667,4.834189,3.609849,0.586228,0.135797,0.577646
20.583333,4.834566,3.609913,0.587033,0.13261,0.580496
20.6,4.832569,3.609898,0.586071,0.134426,0.578804
20.616667,4.830083,3.609963,0.588114,0.134317,0.57838
20.633333,4.832085,3.609864,0.58392,0.136889,0.577804
20.65,4.83494,3.609789,0.584322,0.134739,0.577135
20.666667,4.834484,3.60983,0.58539,0.13436,0.580833
20.683333,4.834686,3.60979,0.583715,0.135298,0.575622
20.7,4.833129,3.609815,0.582718,0.132826,0.575662
20.716667,4.832677,3.60988,0.587057,0.132253,0.575089
20.733333,4.83414,3.609915,0.584048,0.135899,0.574528
20.75,4.833771,3.609946,0.581513,0.136578,0.575152
20.766667,4.833505,3.610004,0.584746,0.135124,0.574911
20.783333,4.832425,3.609933,0.580957,0.13257,0.574421
20.8,4.832165,3.609891,0.581791,0.134894,0.574031
20.816667,4.834654,3.609823,0.582764,0.135468,0.573917
20.833333,4.833394,3.609857,0.583299,0.134358,0.573822
20.85,4.83447,3.609839,0.581607,0.133332,0.569936
20.866667,4.832068,3.609844,0.584006,0.134766,0.571483
20.883333,4.832993,3.609884,0.581496,0.135297,0.570141
20.9,4.833124,3.609854,0.58332,0.1378,0.570696
20.916667,4.835279,3.609711,0.580204,0.135888,0.573341
20.933333,4.832841,3.60973,0.579251,0.135788,0.568954
20.95,4.829487,3.609703,0.57882,0.134916,0.569251
20.966667,4.83127,3.609743,0.579394,0.134054,0.568501
20.983333,4.834273,3.60979,0.581148,0.134745,0.567787
21,4.833353,3.609804,0.579615,0.135272,0.569952
21.016667,4.831818,3.60971,0.576095,0.13339,0.566494
21.033333,4.830968,3.609555,0.576892,0.135761,0.56571
21.05,4.830073,3.609536,0.578892,0.134499,0.566289
21.066667,4.83117,3.609542,0.576093,0.133979,0.565646
21.083333,4.833332,3.609556,0.576519,0.136268,0.565892
21.1,4.83214,3.60959,0.576381,0.13717,0.565506
21.116667,4.832144,3.609356,0.571826,0.135097,0.562833
21.133333,4.831691,3.609368,0.572313,0.133161,0.56228
21.15,4.829693,3.609465,0.572893,0.133302,0.564189
21.166667,4.833971,3.60936,0.573418,0.135955,0.562825
21.183333,4.834437,3.60917,0.569938,0.13415,0.559637
21.2,4.83151,3.609137,0.568398,0.134983,0.556284
21.216667,4.830516,3.609048,0.571817,0.132975,0.557016
21.233333,4.831006,3.609179,0.572013,0.135887,0.555363
21.25,4.835983,3.608926,0.571384,0.136091,0.556941
21.266667,4.835046,3.60882,0.569128,0.135473,0.551268
21.283333,4.831987,3.608805,0.567583,0.134177,0.555648
21.3,4.83057,3.60894,0.570059,0.131846,0.55838
21.316667,4.833362,3.6087,0.568194,0.13403,0.55318
21.333333,4.834033,3.608524,0.564355,0.138163,0.548975
21.35,4.837525,3.60843,0.564905,0.136421,0.547232
21.366667,4.831631,3.608619,0.563045,0.137397,0.550175
21.383333,4.83094,3.608577,0.566345,0.134837,0.549871
21.4,4.82853,3.608451,0.567038,0.134556,0.549744
21.416667,4.836335,3.608283,0.562376,0.135677,0.546421
21.433333,4.833479,3.608304,0.5588,0.134039,0.54929
21.45,4.83142,3.608274,0.561386,0.132568,0.549122
21.466667,4.829434,3.608104,0.560045,0.13583,0.549458
21.483333,4.82958,3.608097,0.563992,0.13145,0.546466
21.5,4.834761,3.607881,0.558506,0.132924,0.542541
21.516667,4.833479,3.602407,0.559594,0.176772,0.488402
21.533333,4.832128,3.602381,0.556897,0.17593,0.487513
21.55,4.828411,3.60239,0.557792,0.170992,0.484699
21.566667,4.829911,3.602013,0.55257,0.173956,0.484133
21.583333,4.832297,3.601967,0.553119,0.174216,0.48333
21.6,4.832716,3.601841,0.553638,0.178462,0.484243
21.616667,4.83146,3.601712,0.554124,0.174731,0.479804
21.633333,4.830449,3.601691,0.55271,0.175487,0.481365
21.65,4.833031,3.601549,0.547975,0.1759,0.480129
21.666667,4.833103,3.601335,0.547031,0.179098,0.477785
21.683333,4.833403,3.601247,0.548882,0.174192,0.476745
21.7,4.832398,3.601109,0.549065,0.174919,0.474349
21.716667,4.829622,3.601127,0.548589,0.173553,0.47419
21.733333,4.832103,3.600866,0.543075,0.17296,0.473588
21.75,4.835235,3.600674,0.546283,0.17568,0.470826
21.766667,4.83633,3.600589,0.543732,0.176493,0.470626
21.783333,4.833174,3.600451,0.542144,0.178026,0.4638
21.8,4.828475,3.600396,0.543313,0.173411,0.467092
21.816667,4.832506,3.600189,0.540506,0.174636,0.46425
21.833333,4.834199,3.600006,0.538175,0.176401,0.46294
21.85,4.834882,3.599949,0.5397,0.174837,0.464815
21.866667,4.835131,3.59974,0.536103,0.177333,0.459864
21.883333,4.833133,3.599613,0.53625,0.173233,0.458202
21.9,4.831645,3.599572,0.533957,0.175324,0.459734
21.916667,4.833903,3.599232,0.533939,0.17617,0.45492
21.933333,4.836155,3.599227,0.533709,0.17573,0.456538
21.95,4.832591,3.599074,0.533304,0.176096,0.453665
21.966667,4.833855,3.598794,0.531514,0.173778,0.450126
21.983333,4.833358,3.598836,0.527102,0.173784,0.453296
22,4.832187,3.598579,0.528451,0.176018,0.449953
22.016667,4.831944,3.603813,0.529571,0.137288,0.501471
22.033333,4.833985,3.603635,0.525754,0.13494,0.497398
22.05,4.832396,3.603616,0.522229,0.135425,0.499082
22.066667,4.83028,3.603531,0.524245,0.134594,0.497997
22.083333,4.830193,3.603417,0.523224,0.135359,0.495221
22.1,4.834799,3.603164,0.522776,0.135463,0.494213
22.116667,4.833129,3.60291,0.522465,0.134357,0.49034
22.133333,4.831177,3.602897,0.520077,0.134239,0.490504
22.15,4.829895,3.602788,0.518794,0.132552,0.491763
22.166667,4.830907,3.602598,0.516467,0.136237,0.487049
22.183333,4.834542,3.602362,0.511545,0.134285,0.484957
22.2,4.835375,3.602179,0.514638,0.134254,0.482016
22.216667,4.829901,3.602136,0.512499,0.135427,0.480431
22.233333,4.830313,3.602038,0.51377,0.133262,0.479836
22.25,4.830027,3.601769,0.512536,0.134387,0.478128
22.266667,4.833693,3.601574,0.506044,0.134962,0.477353
22.283333,4.834692,3.601387,0.508134,0.131734,0.473994
22.3,4.832313,3.601312,0.507345,0.131762,0.473048
22.316667,4.831174,3.601121,0.506268,0.134831,0.470701
22.333333,4.833358,3.601006,0.504181,0.135699,0.465765
22.35,4.834326,3.600714,0.501517,0.136618,0.467806
22.366667,4.83677,3.600591,0.502025,0.13398,0.465162
22.383333,4.832632,3.600371,0.497433,0.133212,0.464802
22.4,4.832851,3.600311,0.497185,0.135145,0.462071
22.416667,4.833358,3.600178,0.495657,0.135999,0.462841
22.433333,4.834754,3.599875,0.496083,0.135954,0.455924
22.45,4.83596,3.599649,0.493737,0.137257,0.453448
22.466667,4.834538,3.599541,0.491081,0.13615,0.455191
22.483333,4.832961,3.599429,0.491759,0.1342,0.452594
22.5,4.833546,3.59916,0.49045,0.134519,0.448364
22.516667,4.833737,3.598948,0.485933,0.136236,0.446085
22.533333,4.832298,3.598711,0.486951,0.136115,0.446276
22.55,4.831951,3.598597,0.48548,0.135314,0.445727
22.566667,4.831591,3.598308,0.480612,0.133481,0.441417
22.583333,4.831849,3.598203,0.481405,0.131716,0.439669
22.6,4.831482,3.598049,0.481026,0.135328,0.439078
22.616667,4.834109,3.597764,0.479173,0.135655,0.436327
22.633333,4.832722,3.597577,0.476852,0.135471,0.433617
22.65,4.830623,3.597428,0.471911,0.133426,0.433135
22.666667,4.830222,3.597181,0.474602,0.135487,0.430534
22.683333,4.8313,3.596923,0.470602,0.135559,0.427249
22.7,4.832027,3.596699,0.47108,0.135533,0.423868
22.716667,4.831019,3.596513,0.469878,0.134607,0.424631
22.733333,4.82774,3.596382,0.468134,0.132048,0.422299
22.75,4.82863,3.59605,0.466827,0.132251,0.418631
22.766667,4.832097,3.595775,0.46282,0.134739,0.417611
22.783333,4.832172,3.595713,0.462786,0.134401,0.415918
22.8,4.836206,3.59529,0.463763,0.136536,0.4119
22.816667,4.826712,3.595291,0.458862,0.136086,0.409738
22.833333,4.828392,3.595136,0.459015,0.134374,0.410828
22.85,4.832665,3.594741,0.455883,0.133146,0.408045
22.866667,4.835361,3.594473,0.456857,0.134164,0.403155
22.883333,4.834024,3.594183,0.451613,0.131988,0.403603
22.9,4.830864,3.593862,0.449371,0.133808,0.39802
22.916667,4.833068,3.59381,0.448146,0.132244,0.397138
22.933333,4.834335,3.59359,0.448084,0.136052,0.394258
22.95,4.834349,3.593526,0.445838,0.134145,0.393275
22.966667,4.832453,3.593173,0.442664,0.135111,0.391322
22.983333,4.83225,3.592921,0.441561,0.135227,0.38416
23,4.832079,3.592693,0.439874,0.133741,0.385223
23.016667,4.831801,3.592368,0.437878,0.13514,0.386154
23.033333,4.834815,3.59215,0.438105,0.136387,0.380052
23.05,4.832607,3.591891,0.433975,0.132812,0.376413
23.066667,4.829921,3.59171,0.434004,0.134594,0.37715
23.083333,4.831181,3.591396,0.429911,0.135184,0.377877
23.1,4.829787,3.585872,0.427865,0.175344,0.32061
23.116667,4.834548,3.585385,0.42661,0.175461,0.315706
23.133333,4.834366,3.585092,0.426612,0.177735,0.311967
23.15,4.83387,3.584772,0.421979,0.175713,0.309374
23.166667,4.83318,3.584585,0.423143,0.176518,0.307757
23.183333,4.82801,3.584375,0.420577,0.174903,0.303973
23.2,4.833315,3.583894,0.419419,0.175583,0.302093
23.216667,4.836204,3.5837,0.416859,0.178206,0.300046
23.233333,4.83495,3.583351,0.413356,0.176324,0.295739
23.25,4.827717,3.583166,0.414082,0.17352,0.295851
23.266667,4.831397,3.582706,0.407996,0.176316,0.288741
23.283333,4.834194,3.582696,0.408685,0.176222,0.289576
23.3,4.836079,3.582205,0.404989,0.174467,0.28789
23.316667,4.835407,3.581974,0.405971,0.174829,0.284119
23.333333,4.834162,3.581756,0.402309,0.175563,0.279255
23.35,4.831111,3.581522,0.402406,0.17455,0.279499
23.366667,4.833375,3.581223,0.400624,0.175158,0.278498
23.383333,4.833993,3.580937,0.395934,0.175608,0.273044
23.4,4.832102,3.580686,0.396486,0.175071,0.271152
23.416667,4.832251,3.580341,0.391784,0.17485,0.268344
23.433333,4.831549,3.580147,0.39308,0.175579,0.262947
23.45,4.831162,3.579896,0.390962,0.175664,0.263376
23.466667,4.833956,3.579528,0.386526,0.175338,0.260877
23.483333,4.831813,3.579316,0.386406,0.176641,0.258645
23.5,4.830296,3.579022,0.381807,0.174945,0.255344
23.516667,4.829407,3.578765,0.381685,0.174748,0.253122
23.533333,4.829683,3.578502,0.381162,0.174161,0.251254
23.55,4.830595,3.578144,0.380359,0.174545,0.247466
23.566667,4.832635,3.577898,0.376077,0.174214,0.245991
23.583333,4.826032,3.577553,0.37463,0.175702,0.242911
23.6,4.833688,3.582308,0.368879,0.135948,0.291982
23.616667,4.835078,3.582186,0.372131,0.133401,0.289734
23.633333,4.834328,3.581911,0.364658,0.135686,0.290449
23.65,4.835815,3.581692,0.363703,0.135114,0.286611
23.666667,4.833098,3.581384,0.363317,0.134197,0.281258
23.683333,4.833394,3.581065,0.361312,0.134125,0.278201
23.7,4.832331,3.580893,0.359299,0.133802,0.277491
23.716667,4.833418,3.580588,0.354506,0.136587,0.273898
23.733333,4.835183,3.58029,0.355319,0.135577,0.272572
23.75,4.832046,3.580073,0.352338,0.133387,0.2702
23.766667,4.832276,3.579749,0.35079,0.133197,0.265916
23.783333,4.835087,3.579484,0.347609,0.137326,0.264134
23.8,4.833997,3.579235,0.348069,0.13353,0.259621
23.816667,4.831558,3.578981,0.344568,0.133644,0.258201
23.833333,4.82935,3.578634,0.342337,0.135355,0.254862
23.85,4.830042,3.57835,0.339688,0.134331,0.250114
23.866667,4.830972,3.578072,0.34014,0.134516,0.248181
23.883333,4.833102,3.577775,0.335702,0.135218,0.246018
23.9,4.834173,3.577468,0.334801,0.134211,0.245823
23.916667,4.829548,3.577163,0.331668,0.133875,0.241598
23.933333,4.829189,3.576788,0.330407,0.135061,0.234972
23.95,4.831583,3.576518,0.325836,0.133688,0.2338
23.966667,4.835645,3.57619,0.324545,0.135862,0.230537
23.983333,4.832882,3.57588,0.322532,0.134834,0.227019
24,4.832455,3.575517,0.321708,0.134533,0.226746
24.016667,4.832553,3.575225,0.31913,0.137734,0.224236
24.033333,4.833065,3.574904,0.318464,0.134124,0.217316
24.05,4.832056,3.57461,0.313026,0.13522,0.216919
24.066667,4.83169,3.574307,0.314019,0.132853,0.214289
24.083333,4.831061,3.573925,0.308837,0.134727,0.211024
24.1,4.829013,3.573613,0.309365,0.130985,0.206333
24.116667,4.828485,3.573323,0.302954,0.133505,0.20528
24.133333,4.836655,3.572953,0.301727,0.135984,0.206141
24.15,4.833944,3.572621,0.302213,0.136305,0.199864
24.166667,4.833726,3.572286,0.299226,0.137303,0.197623
24.183333,4.831114,3.571936,0.295907,0.132372,0.190658
24.2,4.830095,3.571697,0.29517,0.133464,0.189261
24.216667,4.8345,3.571303,0.290743,0.135149,0.188702
24.233333,4.835038,3.570939,0.289908,0.136261,0.183664
24.25,4.834168,3.570652,0.285365,0.1337,0.182217
24.266667,4.834106,3.570294,0.287052,0.134428,0.176909
24.283333,4.834622,3.569955,0.281917,0.135593,0.172969
24.3,4.834697,3.569591,0.280172,0.133931,0.170945
24.316667,4.834894,3.569283,0.277665,0.136885,0.169888
24.333333,4.834699,3.568949,0.276744,0.13432,0.164737
24.35,4.831054,3.568658,0.274373,0.133088,0.163513
24.366667,4.833519,3.568261,0.272873,0.13384,0.159698
24.383333,4.832093,3.567919,0.268806,0.133792,0.156815
24.4,4.829476,3.567638,0.268188,0.13572,0.155324
24.416667,4.82803,3.567244,0.265484,0.133789,0.151373
24.433333,4.830109,3.566845,0.260186,0.134708,0.14606
24.45,4.827715,3.566565,0.256922,0.134175,0.142631
24.466667,4.831483,3.566189,0.258033,0.135067,0.140929
24.483333,4.834563,3.565813,0.253243,0.135416,0.138084
24.5,4.833267,3.565513,0.254024,0.135634,0.1315
24.516667,4.831047,3.565113,0.250374,0.131478,0.131713
24.533333,4.829491,3.564768,0.248448,0.133368,0.127152
24.55,4.834454,3.56445,0.247307,0.136068,0.126634
24.566667,4.835089,3.564108,0.243783,0.136561,0.123489
24.583333,4.834846,3.563735,0.241417,0.138608,0.118363
24.6,4.833419,3.563363,0.237113,0.133284,0.115938
24.616667,4.832699,3.563003,0.236442,0.133153,0.109679
24.633333,4.831838,3.562657,0.234622,0.133719,0.11118
24.65,4.833448,3.562337,0.230072,0.135175,0.108026
24.666667,4.831441,3.561927,0.228635,0.133678,0.104
24.683333,4.832482,3.539546,0.22631,0.291867,-0.123989
24.7,4.832692,3.538566,0.223475,0.292451,-0.128902
24.716667,4.833308,3.538116,0.220521,0.295062,-0.1308
24.733333,4.834009,3.53767,0.21484,0.297017,-0.135132
24.75,4.831792,3.537165,0.214038,0.296945,-0.137526
24.766667,4.834326,3.53667,0.21288,0.296644,-0.143643
24.783333,4.835043,3.536258,0.210805,0.292905,-0.148024
24.8,4.835157,3.535763,0.209102,0.292316,-0.149767
24.816667,4.836421,3.535299,0.206985,0.297262,-0.152363
24.833333,4.837812,3.534863,0.200686,0.296111,-0.156199
24.85,4.835699,3.534485,0.201148,0.294275,-0.157526
24.866667,4.833243,3.534094,0.199033,0.295184,-0.164395
24.883333,4.835123,3.533557,0.195985,0.294255,-0.168766
24.9,4.837211,3.533137,0.19266,0.295565,-0.170407
24.916667,4.83423,3.532729,0.19219,0.296912,-0.172838
24.933333,4.836356,3.532257,0.188944,0.295269,-0.176374
24.95,4.834691,3.531777,0.184331,0.293307,-0.183694
24.966667,4.8323,3.531412,0.184743,0.295523,-0.185747
24.983333,4.831119,3.531049,0.180569,0.295949,-0.185659
25,4.832129,3.530558,0.181735,0.296219,-0.189565
25.016667,4.826252,3.530212,0.180803,0.294911,-0.192695
25.033333,4.834192,3.529725,0.175416,0.293989,-0.198417
25.05,4.832319,3.529325,0.171346,0.297363,-0.200234
25.066667,4.834284,3.528879,0.172481,0.296854,-0.199431
25.083333,4.833422,3.528416,0.16895,0.296247,-0.20646
25.1,4.832181,3.527978,0.165305,0.293911,-0.208291
25.116667,4.830966,3.52755,0.162888,0.293015,-0.212097
25.133333,4.830795,3.52716,0.16046,0.294103,-0.217679
25.15,4.833417,3.526748,0.156925,0.29531,-0.218898
25.166667,4.831224,3.526327,0.157121,0.294538,-0.225026
25.183333,4.831571,3.52585,0.151993,0.294637,-0.227413
25.2,4.827249,3.525451,0.150182,0.297488,-0.230266
25.216667,4.826599,3.524981,0.148739,0.29268,-0.236872
25.233333,4.831108,3.524534,0.147347,0.297026,-0.237241
25.25,4.830924,3.524123,0.145814,0.299566,-0.240274
25.266667,4.831652,3.523703,0.141267,0.293749,-0.2457
25.283333,4.823778,3.523388,0.139634,0.296308,-0.247497
25.3,4.827096,3.52291,0.134674,0.294562,-0.24994
25.316667,4.834113,3.522254,0.134902,0.295458,-0.256479
25.333333,4.836454,3.521897,0.132455,0.296948,-0.258812
25.35,4.834716,3.521455,0.127245,0.296444,-0.263811
25.366667,4.832858,3.521086,0.126366,0.29373,-0.264316
25.383333,4.831411,3.520701,0.125626,0.295782,-0.268517
25.4,4.837289,3.520245,0.120841,0.29656,-0.27165
25.416667,4.829257,3.519896,0.120547,0.293037,-0.272408
25.433333,4.829072,3.51953,0.119718,0.295009,-0.279137
25.45,4.831879,3.519007,0.113402,0.295572,-0.281179
25.466667,4.829764,3.51858,0.10971,0.293456,-0.287947
25.483333,4.834198,3.51812,0.112607,0.297206,-0.29024
25.5,4.832463,3.517602,0.106551,0.294043,-0.294984
25.516667,4.834217,3.517286,0.102888,0.294878,-0.296678
25.533333,4.823937,3.516913,0.102963,0.295213,-0.301462
25.55,4.829967,3.516541,0.102845,0.293539,-0.299998
25.566667,4.830939,3.516035,0.09975,0.296566,-0.30604
25.583333,4.833938,3.51571,0.095566,0.293839,-0.308548
25.6,4.838335,3.51521,0.091688,0.29375,-0.313188
25.616667,4.832653,3.514756,0.090127,0.294163,-0.317089
25.633333,4.830773,3.514398,0.087651,0.294278,-0.319879
25.65,4.829243,3.513956,0.086836,0.296527,-0.326576
25.666667,4.831467,3.513549,0.084189,0.295511,-0.327345
25.683333,4.833061,3.513114,0.082776,0.296248,-0.325839
25.7,4.828962,3.512811,0.080908,0.293707,-0.331912
25.716667,4.830067,3.512307,0.077454,0.294284,-0.33487
25.733333,4.830227,3.512197,0.076932,0.295839,-0.33796
25.75,4.830732,3.512149,0.078166,0.296412,-0.335497
25.766667,4.830519,3.512115,0.077967,0.293622,-0.338394
25.783333,4.828785,3.511993,0.075979,0.295367,-0.335044
25.8,4.830969,3.511932,0.077951,0.29383,-0.339
25.816667,4.829823,3.511868,0.077438,0.292835,-0.335204
25.833333,4.832582,3.512095,0.079488,0.295747,-0.333563
25.85,4.831713,3.512101,0.079635,0.294453,-0.332435
25.866667,4.827951,3.511988,0.079616,0.295201,-0.332718
25.883333,4.829182,3.511976,0.08139,0.293502,-0.331324
25.9,4.827902,3.512252,0.080756,0.296287,-0.330104
25.916667,4.830981,3.512224,0.082102,0.295907,-0.328185
25.933333,4.831695,3.512229,0.084837,0.296886,-0.327632
25.95,4.829148,3.512258,0.082634,0.295609,-0.326955
25.966667,4.82884,3.512455,0.084107,0.294752,-0.323253
25.983333,4.826665,3.512436,0.086587,0.295389,-0.32407
26,4.830092,3.512429,0.084741,0.297586,-0.321722
26.016667,4.828565,3.512553,0.086004,0.294922,-0.319871
26.033333,4.832169,3.512683,0.090768,0.29386,-0.320919
26.05,4.832676,3.51246,0.086771,0.293884,-0.321814
26.066667,4.828123,3.512744,0.090107,0.294656,-0.317571
26.083333,4.833773,3.512808,0.092012,0.297278,-0.318837
26.1,4.831759,3.512682,0.093191,0.298315,-0.318669
26.116667,4.832067,3.512952,0.091968,0.295561,-0.316105
26.133333,4.831806,3.512971,0.092618,0.294983,-0.313911
26.15,4.83464,3.513022,0.093777,0.295699,-0.313047
26.166667,4.829798,3.513138,0.095172,0.29502,-0.311963
26.183333,4.832531,3.513114,0.097092,0.293757,-0.309914
26.2,4.833137,3.513287,0.096758,0.294389,-0.307023
26.216667,4.830622,3.513343,0.096082,0.294589,-0.308916
26.233333,4.832544,3.513406,0.096414,0.295014,-0.307483
26.25,4.834622,3.51352,0.095522,0.29776,-0.305187
26.266667,4.834788,3.513541,0.099503,0.297379,-0.305053
26.283333,4.834254,3.513649,0.096781,0.295129,-0.305444
26.3,4.832452,3.51381,0.099893,0.294623,-0.301745
26.316667,4.831537,3.513855,0.099152,0.296334,-0.303642
26.333333,4.833088,3.513933,0.103204,0.295836,-0.300316
26.35,4.833972,3.514139,0.105811,0.29741,-0.29579
26.366667,4.833898,3.514092,0.104102,0.29509,-0.297677
26.383333,4.831191,3.514248,0.105572,0.294164,-0.293663
26.4,4.830853,3.514272,0.108666,0.297082,-0.294141
26.416667,4.834111,3.514309,0.104842,0.295167,-0.294898
26.433333,4.834387,3.514437,0.107899,0.296967,-0.29335
26.45,4.834795,3.514623,0.107874,0.297269,-0.292882
26.466667,4.831398,3.514574,0.109617,0.293007,-0.289422
26.483333,4.82906,3.514822,0.114767,0.296362,-0.290044
26.5,4.832081,3.514938,0.112459,0.294678,-0.284756
26.516667,4.833447,3.514982,0.111973,0.295532,-0.285033
26.533333,4.832988,3.515129,0.114953,0.292861,-0.287105
26.55,4.831422,3.51522,0.114616,0.296185,-0.280472
26.566667,4.828641,3.515395,0.114363,0.296686,-0.279485
26.583333,4.832674,3.515573,0.117789,0.293033,-0.278227
26.6,4.832617,3.51553,0.117301,0.295543,-0.276329
26.616667,4.833988,3.515667,0.120393,0.295076,-0.27656
26.633333,4.82958,3.515855,0.11982,0.293032,-0.275071
26.65,4.825647,3.516018,0.123816,0.295328,-0.272886
26.666667,4.829395,3.516161,0.120869,0.294886,-0.273731
26.683333,4.833939,3.516011,0.124035,0.296683,-0.272699
26.7,4.83006,3.516308,0.122118,0.293453,-0.270378
26.716667,4.830585,3.516474,0.127547,0.292969,-0.266471
26.733333,4.825869,3.516665,0.127103,0.295471,-0.268173
26.75,4.832569,3.516797,0.127597,0.295334,-0.262008
26.766667,4.829352,3.516857,0.128833,0.29523,-0.263982
26.783333,4.828315,3.517095,0.128792,0.29536,-0.262096
26.8,4.828682,3.517183,0.132501,0.295492,-0.258182
26.816667,4.829265,3.517323,0.134015,0.292806,-0.256716
26.833333,4.829647,3.517476,0.133082,0.2934,-0.253669
26.85,4.836088,3.51758,0.134143,0.296633,-0.254518
26.866667,4.833623,3.517742,0.136295,0.295694,-0.25095
26.883333,4.835094,3.517813,0.137433,0.293737,-0.251342
26.9,4.829221,3.517973,0.137359,0.29295,-0.251093
26.916667,4.83082,3.518203,0.139476,0.296313,-0.244913
26.933333,4.832633,3.51832,0.14138,0.296128,-0.247452
26.95,4.832399,3.518396,0.141432,0.296115,-0.243692
26.966667,4.836041,3.518599,0.139642,0.293568,-0.244967
26.983333,4.833271,3.51875,0.142906,0.294123,-0.240519
27,4.834068,3.518934,0.146067,0.295709,-0.239145
27.016667,4.839996,3.518928,0.147115,0.29718,-0.238021
27.033333,4.836994,3.519273,0.147346,0.295228,-0.23528
27.05,4.833718,3.519496,0.146723,0.293711,-0.236079
27.066667,4.832338,3.519646,0.152443,0.294701,-0.230493
27.083333,4.832749,3.519789,0.152654,0.297532,-0.230831
27.1,4.837013,3.519905,0.151784,0.295809,-0.228574
27.116667,4.833389,3.520049,0.153055,0.293497,-0.226666
27.133333,4.831106,3.520271,0.154729,0.293776,-0.22344
27.15,4.831485,3.520385,0.156207,0.295865,-0.224813
27.166667,4.834014,3.520668,0.156884,0.295239,-0.2188
27.183333,4.833664,3.520798,0.161285,0.296048,-0.220015
27.2,4.834696,3.520966,0.160747,0.297306,-0.217063
27.216667,4.828993,3.521152,0.162144,0.294237,-0.214672
27.233333,4.826543,3.521369,0.165833,0.292877,-0.213811
27.25,4.830488,3.521503,0.164706,0.295512,-0.21233
27.266667,4.835516,3.521701,0.168497,0.295866,-0.21068
27.283333,4.832975,3.521928,0.167869,0.294506,-0.208967
27.3,4.828854,3.522053,0.16755,0.294265,-0.205312
27.316667,4.83106,3.522282,0.167433,0.296308,-0.206168
27.333333,4.831984,3.522415,0.171327,0.296301,-0.203462
27.35,4.831215,3.522662,0.173257,0.295138,-0.200534
27.366667,4.829096,3.522851,0.175457,0.295753,-0.197379
27.383333,4.826983,3.523002,0.178125,0.29675,-0.196238
27.4,4.831898,3.523179,0.174151,0.294535,-0.196182
27.416667,4.831511,3.523352,0.176923,0.296787,-0.19364
27.433333,4.829886,3.5236,0.178878,0.296853,-0.190462
27.45,4.831667,3.523752,0.179157,0.296558,-0.188718
27.466667,4.833316,3.523962,0.182237,0.293317,-0.188732
27.483333,4.83117,3.524144,0.184451,0.298239,-0.187156
27.5,4.832093,3.52442,0.183442,0.293848,-0.182191
27.516667,4.832801,3.524504,0.186722,0.292694,-0.184265
27.533333,4.832034,3.524749,0.189002,0.298105,-0.180066
27.55,4.83447,3.52492,0.190196,0.295232,-0.176747
27.566667,4.831769,3.525097,0.191853,0.292455,-0.176944
27.583333,4.832217,3.525376,0.190331,0.295978,-0.174742
27.6,4.834788,3.525476,0.190868,0.294183,-0.17148
27.616667,4.835298,3.525736,0.193345,0.296772,-0.169497
27.633333,4.834634,3.525951,0.196707,0.295178,-0.167729
27.65,4.83316,3.52609,0.198038,0.295404,-0.165003
27.666667,4.832924,3.526335,0.19549,0.297013,-0.163217
27.683333,4.835996,3.526409,0.201872,0.295767,-0.164007
27.7,4.835793,3.526807,0.202661,0.296482,-0.159341
27.716667,4.833316,3.526946,0.203021,0.295801,-0.159835
27.733333,4.830795,3.527262,0.208125,0.297039,-0.156075
27.75,4.830839,3.527486,0.207157,0.296372,-0.152923
27.766667,4.836889,3.527456,0.207166,0.29514,-0.150022
27.783333,4.834071,3.52801,0.207616,0.294753,-0.151416
27.8,4.833715,3.528013,0.208461,0.295704,-0.147093
27.816667,4.830525,3.528243,0.210521,0.295231,-0.144314
27.833333,4.832483,3.528448,0.210523,0.29526,-0.141537
27.85,4.830697,3.528848,0.216364,0.294805,-0.141188
27.866667,4.832928,3.528871,0.216047,0.295321,-0.139582
27.883333,4.835196,3.529092,0.2189,0.295227,-0.136528
27.9,4.832486,3.529379,0.220147,0.297179,-0.137119
27.916667,4.831201,3.529522,0.219774,0.295866,-0.132652
27.933333,4.836222,3.529732,0.222032,0.294076,-0.13041
27.95,4.834453,3.530025,0.223785,0.295883,-0.124475
27.966667,4.835991,3.530274,0.225849,0.294256,-0.126079
27.983333,4.831417,3.530466,0.224703,0.295034,-0.121732
28,4.832334,3.530624,0.22775,0.296056,-0.121873
28.016667,4.83453,3.553018,0.233309,0.138188,0.102828
28.033333,4.834139,3.553859,0.230997,0.133104,0.112312
28.05,4.837763,3.55418,0.236141,0.136026,0.110289
28.066667,4.834141,3.55446,0.235022,0.131225,0.113013
28.083333,4.83185,3.554948,0.241879,0.134429,0.113311
28.1,4.83454,3.555152,0.239036,0.134235,0.117884
28.116667,4.834288,3.555429,0.244518,0.135856,0.121468
28.133333,4.834463,3.555612,0.244933,0.133442,0.121789
28.15,4.8256,3.555944,0.244724,0.137019,0.122342
28.166667,4.830976,3.556281,0.245377,0.135282,0.124283
28.183333,4.83345,3.556661,0.249319,0.1339,0.129727
28.2,4.8337,3.556892,0.249781,0.136471,0.128499
28.216667,4.835297,3.557249,0.252489,0.135797,0.131885
